,index,P_number,Project_Name,Approval_Year,Exit_Year,Product_Line,Country,Region,Institution,Lending_Instrument,Practice_Group,Additional_Fin,Project_Cost,Total_Sites,ACTUAL_geoloc,org_id,state,admin2,admin3,admin4,admin5,population,bbox,lat,lng,cost_per_site
2334,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,7910307,2350,,,,,,,,,,4057142.8571428573
2335,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,8312312,2351,Vĩnh Long,,,,,0.0,"{'northeast': [10.019157648751099, 105.85105292927987], 'southwest': [10.0011703512489, 105.83278707072013]}",10.01016,105.84192,4057142.8571428573
2336,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,8531735,2352,Bình Thuận,,,,,0.0,"{'northeast': [10.233080853543898, 103.98070140692668], 'southwest': [10.215093556041046, 103.96242336419148]}",10.22409,103.97156,4057142.8571428573
2337,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,8609223,2353,Vĩnh Phúc,,,,,0.0,"{'northeast': [21.17494864875143, 105.55986185168766], 'southwest': [21.156961351248572, 105.54057214831235]}",21.16596,105.55022,4057142.8571428573
2338,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,8637715,2354,Hà Tĩnh,,,,,0.0,"{'northeast': [18.069592648751755, 106.44185322252957], 'southwest': [18.051605351248245, 106.42293277747044]}",18.0606,106.43238999999998,4057142.8571428573
2339,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,8994026,2355,Ninh Thuận,,,,,0.0,"{'northeast': [11.692194648751755, 108.76799621738668], 'southwest': [11.674207351248246, 108.74962778261333]}",11.6832,108.75881,4057142.8571428573
2340,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,8994032,2356,Ninh Thuận,,,,,0.0,"{'northeast': [11.781559648751426, 108.79819019399962], 'southwest': [11.763572351248573, 108.77981580600037]}",11.77257,108.789,4057142.8571428573
2341,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,9081449,2357,Tây Ninh Province,,,,,0.0,"{'northeast': [11.045248648751427, 106.29167438969942], 'southwest': [11.027261351248574, 106.27334761030058]}",11.03626,106.28251000000002,4057142.8571428573
2342,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,9534858,2358,Sóc Trăng,,,,,0.0,"{'northeast': [9.417201648751755, 105.86348251125207], 'southwest': [9.399214351248245, 105.84524948874792]}",9.40821,105.85437,4057142.8571428573
2343,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,9867444,2359,Bắc Giang,,,,,0.0,"{'northeast': [21.42217464875143, 106.14235408982266], 'southwest': [21.404187351248574, 106.12303191017735]}",21.41318,106.13269,4057142.8571428573
2344,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,9867453,2360,Bắc Giang,,,,,0.0,"{'northeast': [21.459425648751427, 106.2591935568677], 'southwest': [21.44143835124857, 106.23986644313229]}",21.45043,106.24953,4057142.8571428573
2345,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,9867480,2361,Bắc Giang,,,,,0.0,"{'northeast': [21.448680648751427, 106.19988384470324], 'southwest': [21.43069335124857, 106.18055815529675]}",21.43969,106.19022,4057142.8571428573
2346,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,9871477,2362,Bắc Giang,,,,,0.0,"{'northeast': [21.246235648751096, 106.11393250988039], 'southwest': [21.2282483512489, 106.0946334901196]}",21.23724,106.10428,4057142.8571428573
2347,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,9871558,2363,Bắc Ninh,,,,,0.0,"{'northeast': [21.119718648751427, 106.05495925607421], 'southwest': [21.10173135124857, 106.03567674392578]}",21.11072,106.04532,4057142.8571428573
2348,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,10178354,2364,Nghệ An,,,,,0.0,"{'northeast': [19.130519648751427, 105.54820936051382], 'southwest': [19.11253235124857, 105.52917063948618]}",19.12153,105.53869,4057142.8571428573
2349,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,10252783,2365,Nghệ An,,,,,0.0,"{'northeast': [19.230009648751427, 105.17204311211466], 'southwest': [19.21202235124857, 105.15299288788535]}",19.221020000000006,105.16252,4057142.8571428573
2350,39,P156678,Urban Water Supply and Wastewater AF,2016,#,IBRD/IDA,Vietnam,EAP,WB,IPF,Water,#,142000000.0,35,10275391,2366,Hà Tĩnh,,,,,0.0,"{'northeast': [18.296127648751753, 105.98666251582969], 'southwest': [18.278140351248243, 105.9677174841703]}",18.28713,105.97719,4057142.8571428573
2351,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,326141,2367,Tigray,,,,,0.0,"{'northeast': [12.458993648751425, 39.77587755118777], 'southwest': [12.441006351248573, 39.75745644881223]}",12.45,39.76667,822571.4285714285
2352,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,328370,2368,SNNPR,,,,,0.0,"{'northeast': [8.025660648751426, 38.342415607106744], 'southwest': [8.007673351248574, 38.32425039289326]}",8.01667,38.33333,822571.4285714285
2353,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,328630,2369,SNNPR,,,,,0.0,"{'northeast': [7.075660648751427, 35.659062666826486], 'southwest': [7.057673351248573, 35.64093733317351]}",7.0666699999999985,35.65,822571.4285714285
2354,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,328932,2370,Tigray,,,,,0.0,"{'northeast': [14.122882648751427, 38.48482995749043], 'southwest': [14.104895351248574, 38.46628204250956]}",14.11389,38.47556,822571.4285714285
2355,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,329585,2371,Amhara,,,,,0.0,"{'northeast': [12.358993648751099, 37.37587401480378], 'southwest': [12.3410063512489, 37.35745998519622]}",12.35,37.36667,822571.4285714285
2356,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,329881,2372,Oromiya,,,,,0.0,"{'northeast': [7.642326648751427, 37.259074250192924], 'southwest': [7.624339351248573, 37.240925749807076]}",7.63333,37.25,822571.4285714285
2357,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,330780,2373,SNNPR,,,,,0.0,"{'northeast': [7.242326648751427, 35.32573297857931], 'southwest': [7.224339351248573, 35.307601021420695]}",7.23333,35.31667,822571.4285714285
2358,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,330839,2374,SNNPR,,,,,0.0,"{'northeast': [6.258993648751755, 36.42571457923803], 'southwest': [6.241006351248245, 36.40761942076196]}",6.25,36.41667,822571.4285714285
2359,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,331010,2375,Tigray,,,,,0.0,"{'northeast': [13.692326648751425, 38.89258971703176], 'southwest': [13.674339351248573, 38.87407628296824]}",13.683329999999998,38.88333,822571.4285714285
2360,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,332106,2376,Oromiya,,,,,0.0,"{'northeast': [8.4923266487511, 38.44242635146532], 'southwest': [8.4743393512489, 38.42423964853467]}",8.48333,38.43333,822571.4285714285
2361,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,333766,2377,Oromiya,Jimma Zone,,,,2486155.0,{},7.66667,37.0,822571.4285714285
2362,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,334335,2378,Gambela,,,,,0.0,{},7.5,35.0,822571.4285714285
2363,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,335342,2379,Amhara,,,,,0.0,"{'northeast': [11.608993648751426, 39.775848467892274], 'southwest': [11.591006351248573, 39.75748553210772]}",11.6,39.76667,822571.4285714285
2364,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,336011,2380,Amhara,,,,,0.0,{},12.5,37.0,822571.4285714285
2365,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,336164,2381,Amhara,,,,,0.0,{},11.0,37.0,822571.4285714285
2366,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,336372,2382,Oromiya,,,,,38394.0,"{'northeast': [8.559207258505003, 37.990469249316135], 'southwest': [8.509132741494996, 37.93983075068387]}",8.53417,37.96515,822571.4285714285
2367,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,336488,2383,SNNPR,,,,,0.0,"{'northeast': [7.4089936487511, 36.24240236954197], 'southwest': [7.391006351248901, 36.22426363045803]}",7.4,36.23333,822571.4285714285
2368,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,336494,2384,Oromiya,,,,,0.0,"{'northeast': [9.458993648751425, 39.27578461670538], 'southwest': [9.441006351248573, 39.25754938329462]}",9.45,39.26667,822571.4285714285
2369,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,337405,2385,Gambela,,,,,42366.0,"{'northeast': [8.276603571777308, 34.6102165735773], 'southwest': [8.223396428222692, 34.55644942642271]}",8.25,34.58333,822571.4285714285
2370,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,339448,2386,Oromiya,,,,,26748.0,"{'northeast': [8.554424975921005, 34.821329263745184], 'southwest': [8.512241024078996, 34.77867073625481]}",8.53333,34.8,822571.4285714285
2371,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,340304,2387,SNNPR,,,,,0.0,"{'northeast': [6.942326648751427, 37.19239307432217], 'southwest': [6.924339351248573, 37.174272925677826]}",6.9333300000000015,37.18333,822571.4285714285
2372,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,341397,2388,Amhara,,,,,22038.0,"{'northeast': [10.71907841005923, 37.086084222843986], 'southwest': [10.680921589940768, 37.04724977715602]}",10.7,37.06667,822571.4285714285
2373,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,341664,2389,Oromiya,,,,,0.0,{},4.66667,40.0,822571.4285714285
2374,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,341721,2390,Bīnshangul Gumuz,,,,,0.0,"{'northeast': [9.375660648751426, 35.82578241750844], 'southwest': [9.357673351248573, 35.80755158249156]}",9.36667,35.81667,822571.4285714285
2375,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,343292,2391,Bīnshangul Gumuz,Asosa,,,,30512.0,"{'northeast': [10.089151121878569, 34.55617026909581], 'southwest': [10.044182878121433, 34.51049573090419]}",10.06667,34.53333,822571.4285714285
2376,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,344010,2392,SNNPR,,,,,0.0,"{'northeast': [7.0923266487517544, 36.67572999443108], 'southwest': [7.074339351248245, 36.65760400556891]}",7.08333,36.66667,822571.4285714285
2377,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,344275,2393,Oromiya,,,,,0.0,"{'northeast': [8.925660648751427, 38.65910389256933], 'southwest': [8.907673351248574, 38.64089610743067]}",8.91667,38.65,822571.4285714285
2378,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,344318,2394,Amhara,,,,,0.0,"{'northeast': [11.958993648751425, 36.8758601760996], 'southwest': [11.941006351248573, 36.8574738239004]}",11.95,36.86667,822571.4285714285
2379,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,344609,2395,Amhara,,,,,0.0,{},11.25,36.75,822571.4285714285
2380,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,444180,2396,Amhara,,,,,17221976.0,"{'northeast': [13.77617629015191, 40.19664757722387], 'southwest': [8.756106676082183, 35.24837877493036]}",11.5,38.5,822571.4285714285
2381,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,444181,2397,Bīnshangul Gumuz,,,,,784345.0,"{'northeast': [12.037870185560664, 37.04614220589818], 'southwest': [8.787112534815705, 34.06689172400016]}",11.0,35.5,822571.4285714285
2382,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,444183,2398,Gambela,,,,,0.0,"{'northeast': [8.607691961714622, 35.36562462657531], 'southwest': [7.012052924103159, 32.98979984500011]}",7.83333,34.5,822571.4285714285
2383,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,444185,2399,Oromiya,,,,,27158471.0,"{'northeast': [10.382234809388976, 42.914311150739024], 'southwest': [3.5135851030001533, 34.083096424980056]}",8.0,39.0,822571.4285714285
2384,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,444187,2400,Tigray,,,,,0.0,"{'northeast': [14.879532166000061, 39.99983947110741], 'southwest': [12.251061306034487, 36.43212203000013]}",14.166670000000002,38.83333,822571.4285714285
2385,40,P107139,ET-Sustainable Land Mngt SIL (FY08),2008,2014,IBRD/IDA,Ethiopia,AFR,WB,Lending,Environment & Natural Resources,#,28790000.0,35,444188,2401,SNNPR,,,,,15042531.0,"{'northeast': [8.457287705962898, 39.1350069517095], 'southwest': [4.431179635965776, 34.19577274590779]}",6.05862,36.7273,822571.4285714285
2386,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3386357,2402,Ceará,,,,,0.0,{},-2.93028,-41.2725,7270588.235294118
2387,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3388725,2403,Ceará,,,,,0.0,{},-6.16667,-40.53333,7270588.235294118
2388,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3389385,2404,Ceará,Santana do Cariri,,,,17181.0,"{'northeast': [-7.023531034738799, -39.59906569088409], 'southwest': [-7.428652571553179, -39.898495969420395]}",-7.17968,-39.78451,7270588.235294118
2389,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3390433,2405,Ceará,Quixelô,,,,0.0,"{'northeast': [-6.091006351248573, -39.05762199034016], 'southwest': [-6.108993648751427, -39.07571140965984]}",-6.1,-39.06667,7270588.235294118
2390,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3391418,2406,Ceará,Porteiras,,,,15065.0,"{'northeast': [-7.450489343133739, -39.0278211719519], 'southwest': [-7.64165944769195, -39.195280744477486]}",-7.595089999999999,-39.07443,7270588.235294118
2391,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3394188,2407,Ceará,,,,,0.0,{},-3.1874,-39.40554,7270588.235294118
2392,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3394754,2408,Ceará,Missão Velha,,,,34258.0,"{'northeast': [-7.13017877733388, -39.02519198950189], 'southwest': [-7.502956445804498, -39.2540966651936]}",-7.23707,-39.11196,7270588.235294118
2393,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3395448,2409,Ceará,Maranguape,,,,112926.0,"{'northeast': [-3.85750918210914, -38.6309309892206], 'southwest': [-4.138155994786059, -39.0051410048808]}",-3.99581,-38.72969000000001,7270588.235294118
2394,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3396018,2410,Ceará,Madalena,,,,0.0,"{'northeast': [-4.768545079124857, -39.47881973129257], 'southwest': [-4.770343808875143, -39.48062470870743]}",-4.76944,-39.47972,7270588.235294118
2395,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3396655,2411,Ceará,,,,,0.0,{},-4.53333,-38.75,7270588.235294118
2396,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3397146,2412,Ceará,Juazeiro do Norte,,,,249936.0,"{'northeast': [-7.093815328424499, -39.193611824980394], 'southwest': [-7.27758316409442, -39.36713802404839]}",-7.14669,-39.24697000000001,7270588.235294118
2397,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3397572,2413,Ceará,Jardim,,,,26697.0,"{'northeast': [-7.459520996750769, -39.07342246355449], 'southwest': [-7.718219100744719, -39.36985354348019]}",-7.638210000000001,-39.24037,7270588.235294118
2398,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3397668,2414,Ceará,,,,,0.0,{},-6.16478,-40.30931,7270588.235294118
2399,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3397909,2415,Ceará,Itapipoca,,,,55784.0,"{'northeast': [-3.4639454972077495, -39.548056340142125], 'southwest': [-3.5249433907922505, -39.60916587985787]}",-3.49444,-39.57861,7270588.235294118
2400,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3399415,2416,Ceará,Fortaleza,,,,2400000.0,"{'northeast': [-3.5161181222605307, -38.34157218485481], 'southwest': [-3.9183263217394697, -38.74453893514519]}",-3.71722,-38.54306,7270588.235294118
2401,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3401544,2417,Ceará,Crato,,,,121462.0,"{'northeast': [-7.003338449614589, -39.33697481466869], 'southwest': [-7.576013677294728, -39.59920188412809]}",-7.1471399999999985,-39.47132,7270588.235294118
2402,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3401727,2418,Ceará,,,,,0.0,{},-2.89556,-40.83778,7270588.235294118
2403,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3402362,2419,Ceará,,,,,8448055.0,"{'northeast': [-2.795833587646484, -37.24092102050781], 'southwest': [-7.85805606842041, -41.40955352783203]}",-5.0,-39.5,7270588.235294118
2404,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3402447,2420,Ceará,,,,,0.0,{},-3.9,-38.33333,7270588.235294118
2405,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3403145,2421,Ceará,Capistrano,,,,17063.0,"{'northeast': [-4.3510203651231, -38.802227952492586], 'southwest': [-4.58421513030201, -38.9987475797364]}",-4.4623,-38.92072,7270588.235294118
2406,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3405952,2422,Ceará,Caridade,,,,0.0,{},-4.2041900000000005,-38.93915,7270588.235294118
2407,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3406132,2423,Ceará,,,,,0.0,{},-5.0666699999999985,-39.63333,7270588.235294118
2408,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3406144,2424,Ceará,Itapipoca,,,,0.0,"{'northeast': [-3.309656191124825, -39.514099132568646], 'southwest': [-3.3114549208751756, -39.515900867431355]}",-3.31056,-39.515,7270588.235294118
2409,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3406441,2425,Ceará,Barbalha,,,,55373.0,"{'northeast': [-7.22699790268965, -39.227382545548295], 'southwest': [-7.61928170546787, -39.44092480468319]}",-7.436039999999998,-39.35273,7270588.235294118
2410,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3407234,2426,Ceará,Pacatuba,,,,0.0,{},-3.983330000000001,-38.63333,7270588.235294118
2411,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,3407247,2427,,,,,,0.0,{},-7.38738,-40.21606,7270588.235294118
2412,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,6319727,2428,Maranhão,Lagoa do Mato,,,,10954.0,"{'northeast': [-5.73746764492217, -43.306861817084695], 'southwest': [-6.354989931495339, -43.7290479034436]}",-5.95535,-43.63105,7270588.235294118
2413,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,6320043,2429,Ceará,Aratuba,,,,11529.0,"{'northeast': [-4.35231906097971, -38.974856557840596], 'southwest': [-4.51847758986532, -39.099242511079694]}",-4.41898,-39.04818,7270588.235294118
2414,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,6320062,2431,Ceará,Fortaleza,,,,2447409.0,"{'northeast': [-3.692025, -38.40132096], 'southwest': [-3.888176301947549, -38.6365725681227]}",-3.72271,-38.52465,7270588.235294118
2415,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,6320089,2432,Ceará,Palmácia,,,,12005.0,"{'northeast': [-4.06928052265885, -38.74847109007429], 'southwest': [-4.17735562237813, -38.94892252679659]}",-4.12964,-38.84258,7270588.235294118
2416,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,6324294,2433,Ceará,Itapiúna,,,,18626.0,"{'northeast': [-4.46384006454338, -38.762946392142794], 'southwest': [-4.741266059149359, -39.1297785378395]}",-4.61918,-38.9313,7270588.235294118
2417,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,6324296,2434,Ceará,Madalena,,,,18085.0,"{'northeast': [-4.696882857773229, -39.2904196875096], 'southwest': [-5.052064765733059, -39.7387080196919]}",-4.87622,-39.47587,7270588.235294118
2418,41,P006449,BR CEARA WTR MGT PROGERIRH SIM,2000,2012,IBRD/IDA,Brazil,LCR,WB,Lending,Water,1,247200000.0,34,6324298,2435,Ceará,Nova Olinda,,,,14256.0,"{'northeast': [-7.00262749935151, -39.5784196979552], 'southwest': [-7.210502237972799, -39.7592320637812]}",-7.08567,-39.67195,7270588.235294118
